TIPO_ELECCION;AÑO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;SECCION;MESA;CENSO;CENSO_ESCR_CERA;CENSO_CERE_ESCR;VOTOS_CERE;VOTOS_1AVANCE;VOTOS_2AVANCE;VOTOS_BLANCO;VOTOS_NULOS;VOTOS_CAND;REFR_SI;REFR_NO;DATOS_OFICIALES
4;2015;5;1;13;31;902;1;2;C;630;630;8;0;237;312;17;6;382;0;0;S
4;2015;5;1;13;31;902;1;3;A;399;399;4;0;172;225;10;7;264;0;0;S
4;2015;5;1;13;31;902;1;3;B;401;401;3;0;144;201;7;2;280;0;0;S
4;2015;5;1;13;31;903;1;1;A;627;627;5;0;259;348;11;6;418;0;0;S
4;2015;5;1;13;31;903;1;1;B;756;756;6;0;313;421;4;7;496;0;0;S
4;2015;5;1;13;31;903;1;2;A;534;534;4;0;209;278;2;1;335;0;0;S
4;2015;5;1;13;31;903;1;2;B;522;522;4;0;165;236;4;2;292;0;0;S
4;2015;5;1;13;31;903;1;3;A;720;720;7;0;276;376;10;9;450;0;0;S
4;2015;5;1;13;31;903;1;3;B;703;703;12;0;255;356;6;8;441;0;0;S
4;2015;5;1;13;31;903;1;5;A;569;569;3;0;204;279;11;5;358;0;0;S
4;2015;5;1;13;31;903;1;5;B;654;654;5;0;230;316;11;1;411;0;0;S
4;2015;5;1;13;31;903;1;6;A;779;779;7;0;279;376;16;7;504;0;0;S
4;2015;5;1;13;31;903;1;6;B;766;766;9;0;291;391;12;2;500;0;0;S
4;2015;5;1;13;31;904;1;1;A;820;820;11;0;322;466;16;3;551;0;0;S
4;2015;5;1;13;31;904;1;1;B;770;770;9;0;322;442;24;7;523;0;0;S
4;2015;5;1;13;31;905;1;1;A;641;641;4;0;251;360;9;7;448;0;0;S
4;2015;5;1;13;31;905;1;1;B;686;686;5;0;300;393;9;11;450;0;0;S
4;2015;5;1;16;26;125;1;2;A;631;631;2;0;283;369;10;13;434;0;0;S
4;2015;5;1;16;26;125;1;2;B;635;635;0;0;299;415;15;13;455;0;0;S
4;2015;5;1;16;26;127;1;1;U;229;229;6;0;101;167;0;1;211;0;0;S
4;2015;5;1;16;26;129;1;1;A;498;498;4;0;220;310;8;19;350;0;0;S
4;2015;5;1;16;26;129;1;1;B;486;486;0;0;226;317;9;10;340;0;0;S
4;2015;5;1;16;26;138;1;1;U;767;767;2;0;302;440;8;18;540;0;0;S
4;2015;5;1;16;26;138;1;2;A;640;640;8;0;217;321;8;20;414;0;0;S
4;2015;5;1;16;26;138;1;2;B;718;718;6;0;260;382;6;8;485;0;0;S
4;2015;5;1;16;26;138;2;1;A;495;495;7;0;208;278;4;6;360;0;0;S
4;2015;5;1;16;26;138;2;1;B;568;568;5;0;192;312;1;10;397;0;0;S
4;2015;5;1;16;26;138;2;2;A;721;721;14;0;256;389;8;14;497;0;0;S
4;2015;5;1;16;26;138;2;2;B;755;755;5;0;274;414;6;9;528;0;0;S
4;2015;5;1;16;26;140;1;1;U;264;264;9;0;122;163;7;12;196;0;0;S
4;2015;5;1;16;26;142;1;1;U;790;790;11;0;297;476;24;28;567;0;0;S
4;2015;5;1;16;26;143;1;1;U;222;222;2;0;109;150;7;6;166;0;0;S
4;2015;5;1;16;26;145;1;1;U;246;246;4;0;138;192;3;5;210;0;0;S
4;2015;5;1;16;26;151;1;1;U;460;460;17;0;244;353;7;5;406;0;0;S
4;2015;5;1;16;26;157;1;1;U;310;310;7;0;132;201;14;9;235;0;0;S
4;2015;5;1;16;26;158;1;1;U;288;288;15;0;139;178;7;6;235;0;0;S
4;2015;5;1;16;26;160;1;1;U;715;715;7;0;268;451;12;11;556;0;0;S
4;2015;5;1;16;26;165;1;1;U;365;365;1;0;152;254;2;10;330;0;0;S
4;2015;5;1;16;26;168;1;1;A;599;599;11;0;199;274;2;10;364;0;0;S
4;2015;5;1;16;26;168;1;1;B;707;707;8;0;249;333;14;12;410;0;0;S
4;2015;5;1;16;26;168;1;2;A;744;744;9;0;269;352;11;11;440;0;0;S
4;2015;5;1;16;26;168;1;2;B;754;754;8;0;274;374;10;12;477;0;0;S
4;2015;5;1;16;26;168;1;3;A;701;701;8;0;243;329;10;4;447;0;0;S
4;2015;5;1;16;26;168;1;3;B;536;536;5;0;196;273;10;5;333;0;0;S
4;2015;5;1;16;26;168;1;3;C;643;643;7;0;227;310;8;6;390;0;0;S
4;2015;5;1;16;26;168;1;4;U;718;718;5;0;247;350;15;3;451;0;0;S
4;2015;5;1;16;26;170;1;1;U;459;459;5;0;190;282;19;10;313;0;0;S
4;2015;5;1;16;26;177;1;1;U;320;320;0;0;158;210;7;15;254;0;0;S
4;2015;5;1;16;26;180;1;1;U;230;230;1;0;122;142;3;5;158;0;0;S
4;2015;5;1;17;3;1;1;1;U;488;488;150;0;301;358;2;7;390;0;0;S
4;2015;5;1;17;3;2;1;1;A;572;572;17;0;200;284;8;12;367;0;0;S
4;2015;5;1;17;3;2;1;1;B;678;678;15;0;217;339;5;18;431;0;0;S
4;2015;5;1;17;3;2;1;2;A;668;668;3;0;282;419;10;22;498;0;0;S
4;2015;5;1;17;3;2;1;2;B;726;726;0;0;281;430;10;19;552;0;0;S
4;2015;5;1;17;3;2;1;3;A;476;476;8;0;192;268;1;13;341;0;0;S
4;2015;5;1;17;3;2;1;3;B;525;525;0;0;170;275;6;4;360;0;0;S
4;2015;5;1;17;3;3;1;1;U;467;467;12;0;231;314;12;17;370;0;0;S
4;2015;5;1;17;3;4;1;1;U;659;659;79;0;333;431;7;8;504;0;0;S
4;2015;5;1;17;3;5;1;1;U;750;750;12;0;402;480;7;9;583;0;0;S
4;2015;5;1;17;3;5;1;2;U;804;804;10;0;407;530;5;16;634;0;0;S
4;2015;5;1;17;3;5;1;3;A;499;499;5;0;251;333;9;13;382;0;0;S
4;2015;5;1;17;3;5;1;3;B;610;610;13;0;291;409;7;7;474;0;0;S
4;2015;5;1;17;3;5;1;4;A;451;451;14;0;207;285;5;3;331;0;0;S
4;2015;5;1;17;3;5;1;4;B;484;484;6;0;216;304;2;7;357;0;0;S
4;2015;5;1;17;3;5;2;1;A;540;540;9;0;213;303;6;6;380;0;0;S
4;2015;5;1;17;3;5;2;1;B;605;605;11;0;255;360;5;8;426;0;0;S
4;2015;5;1;17;3;5;2;2;A;623;623;80;0;250;326;11;11;398;0;0;S
4;2015;5;1;17;3;5;2;2;B;825;825;85;0;313;412;13;11;525;0;0;S
4;2015;5;1;17;3;5;2;2;C;725;725;90;0;301;395;7;2;487;0;0;S
4;2015;5;1;17;3;5;2;3;A;557;557;11;0;236;332;9;4;395;0;0;S
4;2015;5;1;17;3;5;2;3;B;592;592;12;0;261;343;10;4;420;0;0;S
4;2015;5;1;17;3;6;1;1;A;741;741;336;0;332;456;6;12;513;0;0;S
4;2015;5;1;17;3;6;1;1;B;120;120;25;0;61;86;0;1;97;0;0;S
4;2015;5;1;17;3;9;1;1;A;445;445;6;0;156;209;5;0;265;0;0;S
4;2015;5;1;17;3;9;1;1;B;483;483;5;0;188;231;6;1;283;0;0;S
4;2015;5;1;17;3;9;1;3;A;535;531;4;0;191;253;0;4;314;0;0;S
4;2015;5;1;17;3;9;1;3;B;502;502;9;0;207;254;2;5;295;0;0;S
4;2015;5;1;17;3;9;1;4;U;653;653;1;0;288;362;10;6;442;0;0;S
4;2015;5;1;17;3;9;1;6;A;384;384;3;0;152;188;1;4;248;0;0;S
4;2015;5;1;17;3;9;1;6;B;444;445;2;0;173;228;4;6;272;0;0;S
4;2015;5;1;17;3;9;2;1;U;675;675;2;0;258;353;9;6;435;0;0;S
4;2015;5;1;17;3;14;3;32;U;760;760;4;0;338;404;7;1;451;0;0;S
4;2015;5;1;17;3;14;3;33;U;638;638;5;0;283;351;1;4;460;0;0;S
4;2015;5;1;17;3;14;3;34;A;449;449;5;0;159;210;2;0;256;0;0;S
4;2015;5;1;17;3;14;3;34;B;423;423;2;0;174;218;1;3;253;0;0;S
4;2015;5;1;17;3;14;3;35;A;540;540;3;0;185;260;1;6;297;0;0;S
4;2015;5;1;17;3;14;3;35;B;466;466;4;0;168;214;3;2;249;0;0;S
4;2015;5;1;17;3;14;3;36;A;526;526;4;0;175;260;1;1;335;0;0;S
4;2015;5;1;17;3;14;3;36;B;531;531;3;0;165;238;8;3;316;0;0;S
4;2015;5;1;17;3;14;3;37;A;492;492;0;0;206;299;6;8;352;0;0;S
4;2015;5;1;17;3;14;3;37;B;561;561;1;0;236;319;8;2;400;0;0;S
4;2015;5;1;17;3;14;3;37;C;538;538;4;0;230;315;3;3;406;0;0;S
4;2015;5;1;17;3;14;3;38;A;488;488;2;0;177;238;1;5;329;0;0;S
4;2015;5;1;17;3;14;3;38;B;603;603;8;0;258;321;6;2;416;0;0;S
4;2015;5;1;17;3;14;3;38;C;579;579;4;0;241;297;8;3;385;0;0;S
4;2015;5;1;17;3;14;3;39;A;531;531;3;0;226;307;10;0;384;0;0;S
4;2015;5;1;17;3;14;3;39;B;702;702;0;0;291;377;6;3;478;0;0;S
4;2015;5;1;17;3;14;3;39;C;615;615;7;0;247;319;9;3;405;0;0;S
4;2015;5;1;17;3;14;3;40;U;821;821;2;0;323;456;6;3;547;0;0;S
4;2015;5;1;17;3;14;4;1;U;668;668;0;0;99;153;0;1;193;0;0;S
4;2015;5;1;17;3;14;4;2;A;486;486;5;0;188;255;3;3;329;0;0;S
4;2015;5;1;17;3;14;4;2;B;445;445;4;0;181;252;4;1;322;0;0;S
4;2015;5;1;17;3;14;4;3;A;477;477;8;0;197;275;4;1;345;0;0;S
4;2015;5;1;17;3;14;4;3;B;522;522;10;0;226;311;5;4;360;0;0;S
4;2015;5;1;17;3;14;4;4;A;475;475;0;0;96;141;0;0;174;0;0;S
4;2015;5;1;17;3;14;4;4;B;440;440;1;0;96;127;0;0;162;0;0;S
4;2015;5;1;17;3;14;4;5;A;693;693;12;0;294;383;9;6;457;0;0;S
4;2015;5;1;17;3;14;4;5;B;615;615;11;0;258;349;8;2;433;0;0;S
4;2015;5;1;17;3;14;4;6;A;478;478;3;0;146;181;0;1;212;0;0;S
4;2015;5;1;17;3;14;4;6;B;453;453;2;0;121;158;1;0;192;0;0;S
4;2015;5;1;17;3;14;4;7;A;500;500;4;0;181;221;2;2;245;0;0;S
4;2015;5;1;17;3;14;4;7;B;492;492;2;0;155;200;1;0;231;0;0;S
4;2015;5;1;17;3;14;4;8;U;835;835;15;0;205;317;6;3;375;0;0;S
4;2015;5;1;17;3;14;4;9;U;568;568;2;0;144;202;0;1;230;0;0;S
4;2015;5;1;17;3;14;4;10;A;411;411;4;0;120;156;1;2;176;0;0;S
4;2015;5;1;17;3;14;4;10;B;465;465;5;0;147;187;0;2;212;0;0;S
4;2015;5;1;17;3;14;4;12;U;696;696;6;0;181;221;5;0;249;0;0;S
4;2015;5;1;17;3;14;4;13;A;434;434;0;0;99;132;0;2;172;0;0;S
4;2015;5;1;17;3;14;4;13;B;448;448;1;0;132;169;3;3;211;0;0;S
4;2015;5;1;17;3;14;4;14;A;462;462;12;0;113;165;3;3;200;0;0;S
4;2015;5;1;17;3;14;4;14;B;475;475;1;0;119;176;0;1;232;0;0;S
4;2015;5;1;17;3;14;4;15;A;453;453;9;0;136;187;4;2;216;0;0;S
4;2015;5;1;17;3;14;4;15;B;434;434;1;0;126;173;5;3;207;0;0;S
4;2015;5;1;17;3;14;4;16;U;690;690;13;0;227;328;6;2;394;0;0;S
4;2015;5;1;17;3;14;4;17;A;762;762;12;0;299;375;5;5;484;0;0;S
4;2015;5;1;17;3;14;4;17;B;787;787;9;0;261;370;6;4;489;0;0;S
4;2015;5;1;17;3;14;4;18;A;738;738;27;0;206;283;5;1;395;0;0;S
4;2015;5;1;17;3;14;4;18;B;660;660;24;0;213;287;3;6;368;0;0;S
4;2015;5;1;17;3;14;4;19;A;494;494;5;0;199;270;10;3;334;0;0;S
4;2015;5;1;17;3;14;4;19;B;524;524;3;0;222;301;6;0;363;0;0;S
4;2015;5;1;17;3;14;4;20;A;522;522;23;0;172;244;2;2;316;0;0;S
4;2015;5;1;17;3;14;4;20;B;575;575;18;0;179;244;4;3;331;0;0;S
4;2015;5;1;17;3;14;4;21;A;738;738;8;0;274;378;6;3;489;0;0;S
4;2015;5;1;14;20;18;1;2;B;606;606;1;0;235;308;20;3;377;0;0;S
4;2015;5;1;14;20;18;1;3;A;668;668;3;0;240;334;10;8;430;0;0;S
4;2015;5;1;14;20;18;1;3;B;601;601;1;0;231;299;13;2;387;0;0;S
4;2015;5;1;14;20;18;1;4;A;816;816;3;0;278;366;7;6;498;0;0;S
4;2015;5;1;14;20;18;1;4;B;811;811;5;0;303;419;17;8;500;0;0;S
4;2015;5;1;14;20;18;1;5;A;899;899;3;0;351;463;0;26;580;0;0;S
4;2015;5;1;14;20;18;1;5;B;878;878;0;0;353;482;19;9;569;0;0;S
4;2015;5;1;14;20;18;1;6;A;723;723;0;0;275;370;6;3;440;0;0;S
4;2015;5;1;14;20;18;1;6;B;721;721;1;0;262;362;11;2;421;0;0;S
4;2015;5;1;14;20;18;1;7;A;544;544;0;0;183;239;9;7;330;0;0;S
4;2015;5;1;14;20;18;1;7;B;457;457;0;0;168;245;2;4;275;0;0;S
4;2015;5;1;14;20;18;1;8;U;581;581;2;0;258;337;6;4;389;0;0;S
4;2015;5;1;13;31;905;1;2;A;800;800;2;0;277;422;9;5;564;0;0;S
4;2015;5;1;13;31;905;1;2;B;737;737;2;0;268;378;5;6;492;0;0;S
4;2015;5;1;13;31;906;1;1;A;630;630;4;0;230;329;7;8;412;0;0;S
4;2015;5;1;13;31;906;1;1;B;529;529;3;0;213;297;8;8;351;0;0;S
4;2015;5;1;13;31;906;1;2;A;779;779;8;0;352;471;32;9;565;0;0;S
4;2015;5;1;13;31;906;1;2;B;662;662;5;0;262;374;28;7;463;0;0;S
4;2015;5;1;13;31;907;1;1;A;546;546;6;0;239;335;13;3;400;0;0;S
4;2015;5;1;13;31;907;1;1;B;563;563;1;0;236;333;15;5;406;0;0;S
4;2015;5;1;13;31;907;1;2;A;682;682;4;0;258;362;13;5;474;0;0;S
4;2015;5;1;13;31;907;1;2;B;677;677;3;0;250;340;13;4;449;0;0;S
4;2015;5;1;13;31;907;1;3;A;533;533;2;0;193;265;10;5;361;0;0;S
4;2015;5;1;13;31;907;1;3;B;523;523;0;0;227;306;11;3;380;0;0;S
4;2015;5;1;13;31;907;1;3;C;530;530;3;0;191;286;10;5;426;0;0;S
4;2015;5;1;13;31;907;1;4;A;650;650;2;0;236;347;13;5;461;0;0;S
4;2015;5;1;13;31;907;1;4;B;687;687;1;0;257;356;7;3;483;0;0;S
4;2015;5;1;13;31;907;1;4;C;630;630;5;0;255;342;21;6;444;0;0;S
4;2015;5;1;13;31;907;1;5;A;634;634;1;0;245;336;8;6;436;0;0;S
4;2015;5;1;13;31;907;1;5;B;601;601;4;0;250;346;6;4;454;0;0;S
4;2015;5;1;13;31;907;1;6;U;584;584;4;0;191;323;10;5;426;0;0;S
4;2015;5;1;13;31;907;1;7;A;624;624;2;0;230;323;15;2;442;0;0;S
4;2015;5;1;13;31;907;1;7;B;634;634;1;0;231;341;14;2;454;0;0;S
4;2015;5;1;13;31;907;1;8;A;760;760;7;0;294;425;18;4;556;0;0;S
4;2015;5;1;13;31;907;1;8;B;763;763;11;0;303;436;18;3;578;0;0;S
4;2015;5;1;13;31;908;1;1;U;1027;1027;21;0;468;652;23;26;738;0;0;S
4;2015;5;1;14;1;1;1;1;A;473;473;3;0;176;261;1;12;326;0;0;S
4;2015;5;1;14;1;1;1;1;B;517;517;1;0;170;252;5;6;333;0;0;S
4;2015;5;1;14;1;1;1;2;A;530;530;2;0;154;276;5;6;343;0;0;S
4;2015;5;1;14;1;1;1;2;B;500;500;1;0;185;273;4;10;321;0;0;S
4;2015;5;1;14;1;2;1;1;A;619;619;7;0;253;361;6;16;432;0;0;S
4;2015;5;1;14;1;2;1;1;B;613;613;2;0;244;342;7;18;413;0;0;S
4;2015;5;1;14;1;2;1;1;C;293;293;0;0;100;149;2;3;191;0;0;S
4;2015;5;1;14;1;2;1;2;A;619;619;1;0;236;306;7;12;374;0;0;S
4;2015;5;1;14;1;2;1;2;B;549;549;2;0;196;273;3;4;343;0;0;S
4;2015;5;1;14;1;2;1;2;C;231;231;0;0;93;123;3;4;141;0;0;S
4;2015;5;1;14;1;2;1;3;A;525;525;0;0;204;272;4;10;355;0;0;S
4;2015;5;1;14;1;2;1;3;B;534;534;1;0;216;287;4;8;380;0;0;S
4;2015;5;1;14;1;2;1;4;A;649;649;6;0;238;325;9;9;420;0;0;S
4;2015;5;1;14;1;2;1;4;B;729;729;0;0;297;393;15;9;475;0;0;S
4;2015;5;1;14;1;2;1;5;A;517;517;7;0;207;270;8;8;320;0;0;S
4;2015;5;1;14;1;2;1;5;B;490;490;0;0;173;229;5;6;289;0;0;S
4;2015;5;1;14;1;2;1;6;A;522;522;1;0;187;276;2;9;347;0;0;S
4;2015;5;1;14;1;2;1;6;B;553;553;1;0;174;245;5;5;325;0;0;S
4;2015;5;1;14;1;2;1;7;U;756;756;4;0;310;428;8;16;490;0;0;S
4;2015;5;1;14;1;3;1;1;A;582;582;0;0;221;320;17;18;375;0;0;S
4;2015;5;1;14;1;3;1;1;B;615;615;2;0;230;342;22;14;396;0;0;S
4;2015;5;1;14;48;13;5;5;A;874;874;1;0;294;436;13;8;550;0;0;S
4;2015;5;1;14;48;13;5;5;B;855;855;1;0;335;444;8;8;544;0;0;S
4;2015;5;1;14;48;13;5;6;A;494;494;2;0;163;219;2;2;286;0;0;S
4;2015;5;1;14;48;13;5;6;B;519;519;1;0;167;228;7;3;295;0;0;S
4;2015;5;1;14;48;13;5;7;U;1030;1030;3;0;375;538;14;7;630;0;0;S
4;2015;5;1;14;48;13;5;8;U;993;993;0;0;280;409;6;4;529;0;0;S
4;2015;5;1;14;48;13;5;9;U;1088;1088;2;0;239;454;21;7;652;0;0;S
4;2015;5;1;14;48;13;5;10;U;893;893;1;0;267;433;7;6;526;0;0;S
4;2015;5;1;14;48;13;5;11;U;1102;1102;0;0;305;463;18;7;595;0;0;S
4;2015;5;1;14;48;13;6;1;A;632;632;0;0;212;292;9;3;359;0;0;S
4;2015;5;1;14;48;13;6;1;B;732;732;1;0;226;319;4;6;407;0;0;S
4;2015;5;1;14;48;13;6;2;U;774;774;4;0;241;357;6;6;468;0;0;S
4;2015;5;1;14;48;13;6;3;U;859;859;0;0;256;394;12;9;498;0;0;S
4;2015;5;1;14;48;13;6;4;U;944;944;0;0;257;374;12;13;495;0;0;S
4;2015;5;1;14;48;13;6;5;U;947;947;1;0;263;402;11;8;521;0;0;S
4;2015;5;1;14;48;13;6;6;U;631;631;1;0;202;265;11;2;353;0;0;S
4;2015;5;1;14;48;13;6;7;U;968;968;2;0;233;329;8;9;440;0;0;S
4;2015;5;1;14;48;13;6;8;U;830;831;0;0;241;401;17;6;500;0;0;S
4;2015;5;1;14;48;13;6;9;U;848;848;0;0;245;386;6;3;525;0;0;S
4;2015;5;1;17;3;9;2;2;A;555;555;1;0;209;292;3;6;376;0;0;S
4;2015;5;1;17;3;9;2;2;B;526;526;2;0;212;271;5;3;348;0;0;S
4;2015;5;1;17;3;9;2;2;C;579;579;1;0;256;335;6;8;392;0;0;S
4;2015;5;1;17;3;9;2;3;A;425;425;1;0;185;234;13;5;299;0;0;S
4;2015;5;1;17;3;9;2;3;B;469;468;1;0;222;289;11;4;335;0;0;S
4;2015;5;1;14;1;59;2;37;C;579;579;2;0;166;267;10;7;360;0;0;S
4;2015;5;1;14;1;59;2;38;A;634;634;7;0;181;303;9;10;395;0;0;S
4;2015;5;1;14;1;59;2;38;B;586;586;1;0;215;274;2;2;356;0;0;S
4;2015;5;1;14;1;59;2;39;A;575;575;2;0;169;265;6;6;374;0;0;S
4;2015;5;1;14;1;59;2;39;B;587;587;4;0;162;252;4;5;380;0;0;S
4;2015;5;1;14;1;59;2;40;A;686;686;11;0;179;280;9;3;403;0;0;S
4;2015;5;1;14;1;59;2;40;B;629;629;2;0;174;264;7;5;356;0;0;S
4;2015;5;1;14;1;59;2;41;A;597;597;3;0;160;254;4;8;364;0;0;S
4;2015;5;1;14;1;59;2;41;B;605;605;0;0;153;260;5;9;349;0;0;S
4;2015;5;1;14;1;59;2;41;C;610;610;3;0;189;264;2;5;374;0;0;S
4;2015;5;1;14;1;59;2;42;A;625;625;3;0;184;269;3;5;388;0;0;S
4;2015;5;1;14;1;59;2;42;B;623;623;3;0;176;284;6;6;369;0;0;S
4;2015;5;1;14;1;59;2;43;A;596;596;2;0;188;285;9;4;380;0;0;S
4;2015;5;1;14;1;59;2;43;B;579;579;6;0;146;250;1;6;349;0;0;S
4;2015;5;1;14;1;59;2;43;C;559;559;5;0;161;260;3;3;339;0;0;S
4;2015;5;1;14;1;59;2;44;A;628;628;1;0;173;288;5;8;390;0;0;S
4;2015;5;1;14;1;59;2;44;B;607;607;4;0;183;289;6;3;400;0;0;S
4;2015;5;1;14;1;59;2;45;A;539;539;3;0;163;255;7;1;331;0;0;S
4;2015;5;1;14;1;59;2;45;B;532;532;6;0;157;230;2;9;325;0;0;S
4;2015;5;1;14;1;59;2;46;A;755;755;4;0;229;353;8;4;498;0;0;S
4;2015;5;1;14;1;59;2;46;B;763;763;11;0;235;337;7;8;504;0;0;S
4;2015;5;1;14;1;59;3;1;A;686;686;1;0;267;364;3;5;436;0;0;S
4;2015;5;1;14;1;59;3;1;B;707;707;6;0;271;363;8;5;443;0;0;S
4;2015;5;1;14;1;59;3;2;A;454;454;4;0;144;183;2;1;263;0;0;S
4;2015;5;1;14;1;59;3;2;B;531;531;3;0;198;250;5;5;324;0;0;S
4;2015;5;1;14;1;59;3;3;U;882;882;8;0;300;394;4;3;528;0;0;S
4;2015;5;1;14;1;59;3;4;U;846;846;2;0;320;415;10;6;492;0;0;S
4;2015;5;1;14;1;59;3;5;U;681;681;4;0;241;293;4;7;371;0;0;S
4;2015;5;1;14;1;59;3;6;A;504;504;3;0;186;234;1;7;285;0;0;S
4;2015;5;1;14;1;59;3;6;B;476;476;2;0;184;232;0;3;294;0;0;S
4;2015;5;1;14;1;59;3;8;U;578;578;3;0;210;270;3;6;334;0;0;S
4;2015;5;1;14;1;59;3;9;U;755;755;1;0;251;336;2;2;457;0;0;S
4;2015;5;1;14;1;59;3;10;U;646;646;2;0;256;320;3;1;384;0;0;S
4;2015;5;1;14;1;59;3;11;A;485;485;1;0;149;204;4;1;256;0;0;S
4;2015;5;1;14;1;59;3;11;B;457;457;5;0;154;204;6;4;247;0;0;S
4;2015;5;1;14;1;59;3;12;U;787;787;2;0;336;423;4;5;519;0;0;S
4;2015;5;1;14;1;59;3;13;U;713;713;7;0;226;325;4;5;412;0;0;S
4;2015;5;1;14;1;59;3;14;A;761;761;4;0;261;362;5;5;477;0;0;S
4;2015;5;1;14;1;59;3;14;B;719;719;8;0;236;346;11;6;445;0;0;S
4;2015;5;1;14;1;59;3;15;A;624;624;5;0;222;305;3;3;373;0;0;S
4;2015;5;1;14;1;59;3;15;B;654;654;3;0;242;325;7;7;420;0;0;S
4;2015;5;1;14;1;59;3;16;A;541;541;3;0;212;287;2;19;354;0;0;S
4;2015;5;1;14;1;59;3;16;B;581;581;1;0;215;302;3;6;380;0;0;S
4;2015;5;1;14;1;59;3;17;U;616;616;3;0;244;304;2;5;393;0;0;S
4;2015;5;1;14;1;59;3;18;A;520;520;6;0;172;247;5;1;326;0;0;S
4;2015;5;1;14;1;59;3;18;B;562;562;7;0;199;290;2;3;372;0;0;S
4;2015;5;1;14;1;59;3;19;U;848;848;12;0;274;386;0;5;543;0;0;S
4;2015;5;1;14;1;59;3;20;U;818;818;5;0;258;342;0;9;499;0;0;S
4;2015;5;1;14;1;59;3;21;U;551;551;2;0;201;288;3;4;354;0;0;S
4;2015;5;1;14;1;59;3;22;U;609;609;1;0;204;288;0;3;388;0;0;S
4;2015;5;1;14;1;59;3;23;A;549;549;0;0;187;260;5;7;329;0;0;S
4;2015;5;1;14;1;59;3;23;B;553;553;4;0;167;247;2;2;337;0;0;S
4;2015;5;1;14;1;59;3;25;U;812;812;7;0;294;395;2;9;527;0;0;S
4;2015;5;1;14;1;59;3;26;A;663;663;1;0;227;317;3;9;410;0;0;S
4;2015;5;1;14;1;59;3;26;B;724;724;5;0;241;345;4;5;458;0;0;S
4;2015;5;1;14;1;59;3;27;A;564;564;2;0;204;277;2;4;376;0;0;S
4;2015;5;1;14;1;59;3;27;B;637;637;2;0;221;307;5;4;419;0;0;S
4;2015;5;1;14;1;59;3;28;A;503;503;0;0;175;239;4;2;321;0;0;S
4;2015;5;1;14;1;59;3;28;B;580;580;3;0;183;263;6;6;359;0;0;S
4;2015;5;1;14;20;18;1;9;A;680;680;3;0;263;380;7;8;444;0;0;S
4;2015;5;1;14;20;18;1;9;B;633;633;3;0;249;338;4;5;407;0;0;S
4;2015;5;1;14;20;19;1;1;U;813;813;5;0;265;328;21;8;403;0;0;S
4;2015;5;1;14;20;19;1;2;A;815;815;3;0;280;349;15;5;498;0;0;S
4;2015;5;1;14;20;19;1;2;B;776;778;6;0;247;324;27;11;431;0;0;S
4;2015;5;1;14;20;19;1;3;A;689;689;7;0;248;334;9;10;430;0;0;S
4;2015;5;1;14;20;19;1;3;B;794;794;4;0;259;356;15;16;478;0;0;S
4;2015;5;1;14;20;19;1;4;A;595;595;2;0;185;253;19;5;336;0;0;S
4;2015;5;1;14;20;19;1;4;B;676;676;1;0;240;304;11;6;389;0;0;S
4;2015;5;1;14;20;19;1;5;A;768;767;2;0;265;362;14;5;475;0;0;S
4;2015;5;1;14;20;19;1;5;B;822;822;3;0;276;396;19;8;489;0;0;S
4;2015;5;1;14;20;19;1;7;A;868;868;6;0;171;385;25;12;510;0;0;S
4;2015;5;1;14;20;19;1;7;B;935;935;6;0;286;428;20;4;576;0;0;S
4;2015;5;1;14;20;19;1;8;U;548;548;6;0;212;289;12;6;360;0;0;S
4;2015;5;1;14;20;19;1;9;A;508;508;2;0;133;202;13;13;251;0;0;S
4;2015;5;1;14;20;19;1;9;B;519;519;0;0;117;194;12;4;271;0;0;S
4;2015;5;1;14;20;21;1;1;U;202;202;1;0;87;130;4;9;156;0;0;S
4;2015;5;1;14;20;22;1;1;U;824;824;1;0;254;393;42;5;473;0;0;S
4;2015;5;1;14;20;23;1;1;U;446;446;0;0;134;217;31;15;229;0;0;S
4;2015;5;1;14;20;24;1;1;U;392;392;1;0;172;246;6;1;283;0;0;S
4;2015;5;1;14;20;25;1;1;A;595;595;1;0;300;370;9;6;447;0;0;S
4;2015;5;1;14;20;25;1;1;B;573;573;5;0;244;327;7;7;395;0;0;S
4;2015;5;1;14;20;26;1;1;U;203;204;2;0;43;58;5;0;59;0;0;S
4;2015;5;1;14;20;27;1;1;A;522;522;0;0;251;320;7;8;376;0;0;S
4;2015;5;1;14;20;27;1;1;B;632;632;1;0;281;380;20;5;437;0;0;S
4;2015;5;1;14;20;27;1;1;C;649;649;2;0;261;352;17;10;398;0;0;S
4;2015;5;1;14;20;27;1;2;A;399;399;1;0;147;223;13;2;245;0;0;S
4;2015;5;1;14;20;27;1;2;B;231;231;0;0;94;127;5;1;157;0;0;S
4;2015;5;1;14;20;27;1;2;C;385;385;0;0;145;186;5;3;224;0;0;S
4;2015;5;1;14;20;28;1;1;A;769;769;1;0;338;454;7;14;528;0;0;S
4;2015;5;1;14;20;28;1;1;B;694;694;1;0;265;389;19;2;459;0;0;S
4;2015;5;1;14;20;28;1;2;U;835;835;3;0;307;412;14;4;489;0;0;S
4;2015;5;1;14;20;29;1;1;A;689;689;3;0;362;433;13;5;517;0;0;S
